ID_Transaccion,Fecha_Hora,Monto_CLP,Medio_Pago,Pasarela_Origen,Pais_IP,Dispositivo,Score_Riesgo_Engine,Intentos_Fallidos_Previos,Es_Fraude
TXN-2026-00648,2026-03-05 10:50:00,307800.0,Tarjeta Credito,Mercado Pago,Chile,Mobile App iOS,0.78,3,1
TXN-2026-00649,2026-06-08 14:35:00,14100.0,Tarjeta Credito,Getnet,Argentina,Mobile App Android,0.43,0,0
TXN-2026-00650,2026-02-20 15:32:00,3400.0,Tarjeta Debito,Kushki,Argentina,Mobile App iOS,0.22,0,0
TXN-2026-00651,2026-03-06 05:15:00,7400.0,Tarjeta Debito,Mercado Pago,Chile,Mobile App iOS,0.32,0,0
TXN-2026-00652,2026-03-26 09:00:00,33200.0,Tarjeta Credito,Kushki,Chile,Mobile App iOS,0.21,1,0
TXN-2026-00653,2026-06-23 01:28:00,30400.0,Tarjeta Credito,Webpay Plus,Perú,Web Mobile,0.31,0,0
TXN-2026-00654,2026-05-05 11:53:00,1600.0,Tarjeta Credito,Webpay Plus,Chile,Web Desktop,0.34,0,0
TXN-2026-00655,2026-05-26 06:30:00,55200.0,Tarjeta Debito,Kushki,Chile,Mobile App iOS,0.03,1,0
TXN-2026-00656,2026-02-27 23:43:00,9100.0,Tarjeta Debito,Webpay Plus,Chile,Mobile App Android,0.05,0,0
TXN-2026-00657,2026-04-25 18:12:00,23900.0,Transferencia Khipu,Kushki,Chile,Web Mobile,0.13,0,0
TXN-2026-00658,2026-01-06 15:15:00,61400.0,Prepago Digital,Getnet,Argentina,Mobile App iOS,0.21,0,0
TXN-2026-00659,2026-04-05 17:59:00,900.0,Tarjeta Credito,Webpay Plus,Chile,Web Desktop,0.23,0,0
TXN-2026-00660,2026-01-24 12:46:00,21600.0,Tarjeta Debito,Getnet,Chile,Mobile App Android,0.11,0,0
TXN-2026-00661,2026-07-16 03:35:00,147900.0,Tarjeta Credito,Webpay Plus,Chile,Web Mobile,0.96,3,1
TXN-2026-00662,2026-06-13 07:36:00,14700.0,Tarjeta Credito,Mercado Pago,Chile,Web Mobile,0.26,0,0
TXN-2026-00663,2026-05-29 20:23:00,85900.0,Tarjeta Credito,Mercado Pago,Perú,Web Desktop,0.37,0,0
TXN-2026-00664,2026-04-20 05:14:00,19700.0,Tarjeta Credito,Getnet,Chile,Mobile App Android,0.23,0,0
TXN-2026-00665,2026-08-20 18:34:00,6800.0,Tarjeta Credito,Webpay Plus,Chile,Web Mobile,0.17,1,0
TXN-2026-00666,2026-01-09 00:24:00,6500.0,Transferencia Khipu,Webpay Plus,Chile,Web Desktop,0.35,0,0
TXN-2026-00667,2026-04-09 06:55:00,45900.0,Tarjeta Credito,Mercado Pago,Chile,Web Desktop,0.44,0,0
TXN-2026-00668,2026-05-03 01:46:00,3800.0,Prepago Digital,Mercado Pago,Chile,Web Desktop,0.28,0,0
TXN-2026-00669,2026-01-29 12:13:00,31500.0,Tarjeta Debito,Kushki,Chile,Mobile App Android,0.23,0,0
TXN-2026-00670,2026-07-31 03:29:00,17400.0,Tarjeta Credito,Mercado Pago,Argentina,Web Mobile,0.39,1,0
TXN-2026-00671,2026-01-05 16:57:00,20900.0,Tarjeta Credito,Webpay Plus,Chile,Web Desktop,0.04,0,0
TXN-2026-00672,2026-02-24 18:26:00,16800.0,Tarjeta Credito,Webpay Plus,Chile,Web Desktop,0.07,1,0
TXN-2026-00673,2026-01-19 08:56:00,9200.0,Tarjeta Debito,Webpay Plus,Chile,Web Desktop,0.45,0,0
TXN-2026-00674,2026-02-19 05:48:00,16700.0,Transferencia Khipu,Kushki,Chile,Web Mobile,0.4,0,0
TXN-2026-00675,2026-05-01 15:09:00,28900.0,Transferencia Khipu,Webpay Plus,EE.UU.,Mobile App Android,0.12,0,0
TXN-2026-00676,2026-03-28 03:43:00,3900.0,Prepago Digital,Getnet,Chile,Web Mobile,0.35,0,0
TXN-2026-00677,2026-02-16 04:36:00,6000.0,Tarjeta Credito,Getnet,Chile,Web Desktop,0.41,0,0
TXN-2026-00678,2026-06-02 02:21:00,23500.0,Prepago Digital,Getnet,Chile,Mobile App Android,0.12,0,0
TXN-2026-00679,2026-05-17 18:33:00,22200.0,Tarjeta Credito,Kushki,Chile,Mobile App iOS,0.29,1,0
TXN-2026-00680,2026-06-22 21:56:00,21400.0,Tarjeta Debito,Getnet,Chile,Mobile App iOS,0.34,1,0
TXN-2026-00681,2026-01-15 06:51:00,624200.0,Transferencia Khipu,Webpay Plus,Chile,Web Mobile,0.73,2,1
TXN-2026-00682,2026-01-03 22:00:00,10900.0,Tarjeta Credito,Webpay Plus,Chile,Web Mobile,0.4,0,0
TXN-2026-00683,2026-04-21 08:26:00,12500.0,Tarjeta Debito,Webpay Plus,Chile,Web Desktop,0.13,0,0
TXN-2026-00684,2026-02-28 17:31:00,5900.0,Tarjeta Debito,Mercado Pago,Chile,Web Mobile,0.04,0,0
TXN-2026-00685,2026-08-29 06:19:00,31800.0,Tarjeta Credito,Kushki,Chile,Mobile App Android,0.38,0,0
TXN-2026-00686,2026-07-16 09:31:00,37000.0,Tarjeta Debito,Mercado Pago,EE.UU.,Mobile App iOS,0.3,0,0
TXN-2026-00687,2026-01-31 06:31:00,3200.0,Tarjeta Debito,Getnet,Chile,Web Mobile,0.15,0,0
TXN-2026-00688,2026-02-22 11:43:00,10200.0,Tarjeta Credito,Kushki,Chile,Web Desktop,0.25,1,0
TXN-2026-00689,2026-01-15 04:47:00,3797600.0,Tarjeta Credito,Kushki,Chile,Mobile App Android,0.7,3,1
TXN-2026-00690,2026-05-24 20:36:00,26200.0,Tarjeta Credito,Getnet,Perú,Mobile App Android,0.37,0,0
TXN-2026-00691,2026-06-16 21:41:00,9600.0,Tarjeta Debito,Webpay Plus,Chile,Web Mobile,0.09,1,0
TXN-2026-00692,2026-05-30 23:35:00,128200.0,Tarjeta Debito,Webpay Plus,Chile,Web Mobile,0.89,4,1
TXN-2026-00693,2026-08-21 10:41:00,7600.0,Prepago Digital,Webpay Plus,Chile,Mobile App iOS,0.12,0,0
TXN-2026-00694,2026-06-14 20:19:00,16400.0,Prepago Digital,Getnet,Chile,Web Mobile,0.35,0,0
TXN-2026-00695,2026-03-20 08:15:00,87800.0,Prepago Digital,Webpay Plus,Chile,Mobile App iOS,0.77,3,1
TXN-2026-00696,2026-02-03 12:17:00,17300.0,Tarjeta Credito,Mercado Pago,Argentina,Web Mobile,0.39,0,0
TXN-2026-00697,2026-04-28 13:36:00,13700.0,Tarjeta Credito,Webpay Plus,Chile,Web Mobile,0.11,0,0
TXN-2026-00698,2026-01-14 10:32:00,19600.0,Tarjeta Debito,Webpay Plus,Argentina,Web Desktop,0.19,0,0
TXN-2026-00699,2026-07-26 11:08:00,43900.0,Tarjeta Debito,Kushki,Chile,Mobile App Android,0.85,4,1
TXN-2026-00700,2026-07-06 06:22:00,15600.0,Tarjeta Credito,Getnet,Perú,Web Desktop,0.04,0,0
TXN-2026-00701,2026-02-24 18:45:00,40300.0,Tarjeta Debito,Mercado Pago,Chile,Mobile App Android,0.3,0,0
TXN-2026-00702,2026-08-25 17:14:00,38500.0,Tarjeta Credito,Getnet,Colombia,Web Desktop,0.37,0,0
TXN-2026-00703,2026-04-23 18:11:00,7100.0,Transferencia Khipu,Kushki,Chile,Web Desktop,0.32,0,0
TXN-2026-00704,2026-02-14 15:30:00,12900.0,Prepago Digital,Webpay Plus,Perú,Web Mobile,0.08,1,0
TXN-2026-00705,2026-02-09 01:31:00,10400.0,Prepago Digital,Webpay Plus,Chile,Mobile App Android,0.24,1,0
TXN-2026-00706,2026-07-20 20:19:00,26300.0,Tarjeta Debito,Mercado Pago,Chile,Mobile App iOS,0.38,0,0
TXN-2026-00707,2026-07-28 06:13:00,133100.0,Prepago Digital,Kushki,Chile,Mobile App Android,0.45,0,0
TXN-2026-00708,2026-02-03 00:09:00,6200.0,Tarjeta Credito,Kushki,Chile,Mobile App iOS,0.3,0,0
TXN-2026-00709,2026-03-07 03:56:00,17000.0,Tarjeta Credito,Kushki,Chile,Mobile App Android,0.13,0,0
TXN-2026-00710,2026-08-26 12:09:00,1300.0,Tarjeta Credito,Mercado Pago,Chile,Mobile App iOS,0.31,0,0
TXN-2026-00711,2026-06-16 23:27:00,48900.0,Tarjeta Credito,Kushki,Chile,Mobile App iOS,0.05,0,0
TXN-2026-00712,2026-01-24 02:54:00,92700.0,Tarjeta Debito,Mercado Pago,Chile,Mobile App Android,0.25,0,0
TXN-2026-00713,2026-05-03 05:15:00,76900.0,Transferencia Khipu,Getnet,Argentina,Web Mobile,0.43,0,0
TXN-2026-00714,2026-06-02 14:52:00,98600.0,Tarjeta Debito,Kushki,Chile,Mobile App Android,0.07,0,0
TXN-2026-00715,2026-02-27 21:18:00,25900.0,Tarjeta Credito,Getnet,Chile,Web Mobile,0.04,0,0
TXN-2026-00716,2026-02-18 08:09:00,13900.0,Prepago Digital,Webpay Plus,Argentina,Web Mobile,0.43,0,0
TXN-2026-00717,2026-02-21 02:21:00,60900.0,Transferencia Khipu,Webpay Plus,Chile,Web Mobile,0.43,1,0
TXN-2026-00718,2026-03-17 01:04:00,13800.0,Tarjeta Credito,Getnet,EE.UU.,Mobile App Android,0.33,0,0
TXN-2026-00719,2026-08-25 09:35:00,6500.0,Tarjeta Credito,Webpay Plus,Perú,Web Desktop,0.09,0,0
TXN-2026-00720,2026-07-28 18:54:00,42600.0,Tarjeta Credito,Mercado Pago,Chile,Mobile App iOS,0.03,0,0
TXN-2026-00721,2026-05-15 11:39:00,10200.0,Tarjeta Debito,Webpay Plus,Argentina,Web Desktop,0.13,0,0
TXN-2026-00722,2026-05-31 09:38:00,18300.0,Tarjeta Debito,Kushki,Chile,Mobile App Android,0.02,0,0
TXN-2026-00723,2026-03-29 01:04:00,5700.0,Tarjeta Credito,Kushki,Chile,Web Desktop,0.19,1,0
TXN-2026-00724,2026-03-27 04:32:00,101600.0,Prepago Digital,Kushki,EE.UU.,Web Mobile,0.73,2,1
TXN-2026-00725,2026-03-20 00:30:00,17500.0,Transferencia Khipu,Kushki,Argentina,Mobile App Android,0.23,0,0
TXN-2026-00726,2026-04-03 19:55:00,41200.0,Transferencia Khipu,Kushki,Perú,Mobile App iOS,0.3,0,0
TXN-2026-00727,2026-01-11 16:49:00,47900.0,Tarjeta Credito,Webpay Plus,Chile,Mobile App iOS,0.44,0,0
TXN-2026-00728,2026-08-02 00:43:00,20000.0,Tarjeta Credito,Mercado Pago,Chile,Web Mobile,0.13,0,0
TXN-2026-00729,2026-03-06 23:10:00,17800.0,Tarjeta Credito,Webpay Plus,Chile,Web Desktop,0.07,0,0
TXN-2026-00730,2026-05-26 04:34:00,38400.0,Tarjeta Debito,Kushki,Chile,Mobile App iOS,0.43,0,0
TXN-2026-00731,2026-07-29 04:04:00,25500.0,Tarjeta Credito,Kushki,Chile,Mobile App iOS,0.35,0,0
TXN-2026-00732,2026-03-13 16:44:00,2400.0,Tarjeta Credito,Getnet,Chile,Web Mobile,0.34,1,0
TXN-2026-00733,2026-04-08 19:41:00,14300.0,Tarjeta Debito,Webpay Plus,Chile,Web Desktop,0.05,0,0
TXN-2026-00734,2026-01-16 08:38:00,18100.0,Tarjeta Credito,Webpay Plus,Argentina,Web Desktop,0.21,0,0
TXN-2026-00735,2026-01-15 18:27:00,3700.0,Tarjeta Debito,Kushki,Chile,Mobile App Android,0.21,0,0
TXN-2026-00736,2026-01-10 08:45:00,20900.0,Tarjeta Credito,Mercado Pago,Chile,Web Mobile,0.34,0,0
TXN-2026-00737,2026-06-02 11:24:00,4900.0,Tarjeta Debito,Kushki,Chile,Web Desktop,0.31,0,0
TXN-2026-00738,2026-02-03 13:04:00,71900.0,Tarjeta Debito,Webpay Plus,Argentina,Mobile App Android,0.07,0,0
TXN-2026-00739,2026-01-08 23:21:00,8400.0,Prepago Digital,Kushki,EE.UU.,Mobile App iOS,0.3,1,0
TXN-2026-00740,2026-01-22 04:41:00,105800.0,Tarjeta Debito,Kushki,Chile,Mobile App iOS,0.36,0,0
TXN-2026-00741,2026-06-17 02:56:00,6100.0,Prepago Digital,Kushki,Chile,Mobile App iOS,0.01,0,0
TXN-2026-00742,2026-06-18 09:42:00,15600.0,Tarjeta Debito,Mercado Pago,Chile,Mobile App Android,0.37,0,0
TXN-2026-00743,2026-02-04 18:32:00,27400.0,Prepago Digital,Mercado Pago,Perú,Mobile App iOS,0.03,0,0
TXN-2026-00744,2026-08-22 02:57:00,149100.0,Tarjeta Credito,Webpay Plus,Chile,Mobile App Android,0.28,0,0
TXN-2026-00745,2026-03-11 20:14:00,17400.0,Tarjeta Debito,Kushki,Perú,Mobile App iOS,0.08,0,0
TXN-2026-00746,2026-01-17 07:35:00,5600.0,Tarjeta Credito,Getnet,Chile,Mobile App Android,0.21,0,0
TXN-2026-00747,2026-03-27 23:49:00,30300.0,Tarjeta Debito,Mercado Pago,Chile,Mobile App iOS,0.22,1,0
TXN-2026-00748,2026-04-09 14:34:00,16700.0,Prepago Digital,Mercado Pago,Chile,Web Desktop,0.27,0,0
TXN-2026-00749,2026-03-15 21:29:00,7500.0,Tarjeta Credito,Mercado Pago,Argentina,Mobile App iOS,0.39,0,0
TXN-2026-00750,2026-04-28 13:20:00,81000.0,Prepago Digital,Mercado Pago,Chile,Mobile App iOS,0.11,0,0
TXN-2026-00751,2026-02-09 11:49:00,8600.0,Tarjeta Credito,Getnet,Chile,Web Mobile,0.08,0,0
TXN-2026-00752,2026-06-02 00:38:00,9400.0,Transferencia Khipu,Kushki,Chile,Mobile App iOS,0.42,0,0
TXN-2026-00753,2026-02-18 03:39:00,23300.0,Tarjeta Debito,Kushki,Chile,Web Mobile,0.35,0,0
TXN-2026-00754,2026-05-03 13:01:00,24500.0,Prepago Digital,Mercado Pago,Perú,Mobile App iOS,0.38,1,0
TXN-2026-00755,2026-08-17 01:16:00,41200.0,Tarjeta Debito,Getnet,Chile,Mobile App Android,0.02,0,0
TXN-2026-00756,2026-04-10 17:42:00,38000.0,Tarjeta Credito,Kushki,Chile,Web Mobile,0.42,0,0
TXN-2026-00757,2026-01-07 20:03:00,3900.0,Transferencia Khipu,Mercado Pago,Perú,Mobile App iOS,0.15,0,0
TXN-2026-00758,2026-08-23 18:51:00,13100.0,Tarjeta Debito,Mercado Pago,Chile,Web Desktop,0.32,0,0
TXN-2026-00759,2026-06-15 18:45:00,21400.0,Prepago Digital,Mercado Pago,Chile,Web Mobile,0.02,0,0
TXN-2026-00760,2026-02-18 05:14:00,9500.0,Tarjeta Debito,Mercado Pago,Chile,Web Mobile,0.02,0,0
TXN-2026-00761,2026-04-27 22:32:00,14500.0,Tarjeta Credito,Getnet,Chile,Mobile App Android,0.4,1,0
TXN-2026-00762,2026-02-15 19:57:00,10200.0,Tarjeta Credito,Webpay Plus,Chile,Mobile App iOS,0.43,1,0
TXN-2026-00763,2026-08-04 05:30:00,26900.0,Tarjeta Debito,Mercado Pago,Chile,Mobile App iOS,0.38,0,0
TXN-2026-00764,2026-07-05 21:15:00,19300.0,Tarjeta Debito,Getnet,Chile,Web Desktop,0.28,0,0
TXN-2026-00765,2026-01-08 12:56:00,22000.0,Transferencia Khipu,Getnet,Chile,Mobile App Android,0.07,0,0
TXN-2026-00766,2026-02-28 15:33:00,6300.0,Tarjeta Debito,Kushki,EE.UU.,Mobile App iOS,0.22,0,0
TXN-2026-00767,2026-08-10 19:22:00,18800.0,Tarjeta Debito,Mercado Pago,Chile,Web Mobile,0.42,0,0
TXN-2026-00768,2026-05-29 14:56:00,186200.0,Tarjeta Debito,Kushki,Chile,Mobile App Android,0.18,0,0
TXN-2026-00769,2026-06-15 20:27:00,32000.0,Tarjeta Debito,Kushki,Chile,Mobile App iOS,0.29,0,0
TXN-2026-00770,2026-01-17 23:56:00,32900.0,Tarjeta Debito,Kushki,Chile,Mobile App Android,0.06,0,0
TXN-2026-00771,2026-07-23 17:01:00,26300.0,Tarjeta Debito,Kushki,Argentina,Web Mobile,0.32,0,0
TXN-2026-00772,2026-06-28 12:52:00,35500.0,Tarjeta Debito,Kushki,Colombia,Mobile App Android,0.13,0,0
TXN-2026-00773,2026-07-27 17:28:00,10600.0,Transferencia Khipu,Mercado Pago,Perú,Web Desktop,0.1,0,0
TXN-2026-00774,2026-06-03 11:30:00,29500.0,Tarjeta Credito,Kushki,Chile,Web Mobile,0.1,0,0
TXN-2026-00775,2026-05-16 07:02:00,12100.0,Tarjeta Debito,Getnet,Chile,Web Mobile,0.03,0,0
TXN-2026-00776,2026-02-12 08:58:00,31500.0,Tarjeta Debito,Webpay Plus,Chile,Mobile App iOS,0.07,0,0
TXN-2026-00777,2026-03-28 19:39:00,10500.0,Tarjeta Credito,Mercado Pago,Chile,Web Mobile,0.11,0,0
TXN-2026-00778,2026-01-14 16:10:00,13500.0,Tarjeta Credito,Mercado Pago,EE.UU.,Mobile App iOS,0.38,0,0
TXN-2026-00779,2026-05-31 00:51:00,16800.0,Tarjeta Credito,Kushki,Colombia,Mobile App Android,0.23,0,0
TXN-2026-00780,2026-02-03 00:48:00,92200.0,Tarjeta Credito,Getnet,Perú,Mobile App iOS,0.33,0,0
TXN-2026-00781,2026-01-29 22:14:00,10100.0,Tarjeta Credito,Mercado Pago,Chile,Web Desktop,0.22,0,0
TXN-2026-00782,2026-06-27 21:57:00,4800.0,Tarjeta Debito,Getnet,Chile,Web Desktop,0.13,1,0
TXN-2026-00783,2026-02-24 03:19:00,32900.0,Tarjeta Credito,Getnet,Argentina,Mobile App iOS,0.22,0,0
TXN-2026-00784,2026-07-14 04:43:00,9300.0,Tarjeta Credito,Getnet,Chile,Web Mobile,0.2,1,0
TXN-2026-00785,2026-02-19 14:13:00,3900.0,Tarjeta Credito,Getnet,Chile,Mobile App Android,0.27,0,0
TXN-2026-00786,2026-06-13 14:32:00,14100.0,Tarjeta Debito,Kushki,Chile,Mobile App Android,0.28,0,0
TXN-2026-00787,2026-07-12 07:31:00,18100.0,Tarjeta Credito,Getnet,Chile,Web Mobile,0.16,0,0
TXN-2026-00788,2026-03-14 13:36:00,42000.0,Tarjeta Credito,Webpay Plus,Chile,Web Desktop,0.39,0,0
TXN-2026-00789,2026-02-27 17:11:00,8200.0,Tarjeta Credito,Getnet,Chile,Mobile App Android,0.06,0,0
TXN-2026-00790,2026-04-07 21:41:00,8700.0,Tarjeta Debito,Webpay Plus,Argentina,Web Desktop,0.06,0,0
TXN-2026-00791,2026-03-08 16:13:00,199100.0,Tarjeta Debito,Kushki,Chile,Mobile App Android,0.29,0,0
TXN-2026-00792,2026-04-19 21:58:00,6400.0,Transferencia Khipu,Getnet,Chile,Mobile App Android,0.11,0,0
TXN-2026-00793,2026-04-30 23:45:00,30900.0,Tarjeta Credito,Kushki,EE.UU.,Web Mobile,0.18,0,0
TXN-2026-00794,2026-04-09 12:41:00,13200.0,Prepago Digital,Getnet,Chile,Web Mobile,0.05,0,0
TXN-2026-00795,2026-08-18 00:34:00,15100.0,Tarjeta Debito,Kushki,Colombia,Mobile App iOS,0.22,0,0
TXN-2026-00796,2026-01-06 16:29:00,45700.0,Prepago Digital,Mercado Pago,Chile,Web Mobile,0.21,0,0
TXN-2026-00797,2026-07-31 04:38:00,22800.0,Prepago Digital,Getnet,Chile,Mobile App iOS,0.02,0,0
TXN-2026-00798,2026-05-22 03:34:00,2200.0,Tarjeta Credito,Webpay Plus,Chile,Web Mobile,0.06,0,0
TXN-2026-00799,2026-03-29 04:01:00,8600.0,Transferencia Khipu,Getnet,Chile,Web Mobile,0.04,0,0
TXN-2026-00800,2026-07-18 01:02:00,19800.0,Tarjeta Debito,Webpay Plus,Perú,Web Mobile,0.18,1,0
TXN-2026-00801,2026-05-17 17:20:00,33700.0,Tarjeta Debito,Kushki,Chile,Web Desktop,0.03,0,0
TXN-2026-00802,2026-01-23 15:44:00,23300.0,Tarjeta Credito,Mercado Pago,Chile,Web Mobile,0.21,0,0
TXN-2026-00803,2026-04-04 22:00:00,5400.0,Tarjeta Debito,Webpay Plus,Perú,Web Mobile,0.2,0,0
TXN-2026-00804,2026-05-23 04:35:00,50000.0,Tarjeta Debito,Webpay Plus,Chile,Web Mobile,0.73,3,1
TXN-2026-00805,2026-08-28 09:29:00,15300.0,Prepago Digital,Kushki,Chile,Web Desktop,0.31,0,0
TXN-2026-00806,2026-02-15 04:09:00,85000.0,Tarjeta Credito,Webpay Plus,Chile,Web Desktop,0.19,0,0
TXN-2026-00807,2026-08-18 22:09:00,12700.0,Tarjeta Credito,Kushki,Chile,Web Desktop,0.1,0,0
TXN-2026-00808,2026-06-19 11:25:00,57200.0,Tarjeta Credito,Kushki,Chile,Mobile App Android,0.21,0,0
TXN-2026-00809,2026-02-15 07:39:00,5300.0,Tarjeta Credito,Mercado Pago,Chile,Web Desktop,0.36,0,0
TXN-2026-00810,2026-03-31 13:51:00,39000.0,Prepago Digital,Webpay Plus,Chile,Mobile App iOS,0.18,0,0
TXN-2026-00811,2026-07-02 23:02:00,14400.0,Tarjeta Credito,Getnet,Colombia,Mobile App Android,0.11,1,0
TXN-2026-00812,2026-05-24 19:06:00,19200.0,Tarjeta Credito,Getnet,Chile,Mobile App iOS,0.09,0,0
TXN-2026-00813,2026-01-16 16:35:00,10500.0,Tarjeta Debito,Mercado Pago,Chile,Mobile App Android,0.17,0,0
TXN-2026-00814,2026-03-28 01:52:00,124800.0,Prepago Digital,Getnet,Chile,Mobile App Android,0.68,2,1
TXN-2026-00815,2026-01-02 22:17:00,4300.0,Tarjeta Debito,Webpay Plus,Chile,Web Mobile,0.44,0,0
TXN-2026-00816,2026-04-24 14:56:00,8700.0,Prepago Digital,Mercado Pago,Chile,Web Mobile,0.33,1,0
TXN-2026-00817,2026-01-18 21:44:00,20500.0,Prepago Digital,Mercado Pago,Colombia,Mobile App Android,0.32,0,0
TXN-2026-00818,2026-05-24 05:51:00,115600.0,Tarjeta Credito,Mercado Pago,Chile,Web Desktop,0.13,0,0
TXN-2026-00819,2026-03-30 00:16:00,15700.0,Tarjeta Credito,Webpay Plus,Chile,Web Desktop,0.33,1,0
TXN-2026-00820,2026-06-29 12:40:00,34900.0,Tarjeta Credito,Mercado Pago,Chile,Mobile App Android,0.25,0,0
TXN-2026-00821,2026-06-18 04:18:00,2200.0,Tarjeta Debito,Webpay Plus,Chile,Web Desktop,0.38,0,0
TXN-2026-00822,2026-07-15 20:08:00,24000.0,Tarjeta Credito,Webpay Plus,Chile,Mobile App iOS,0.18,0,0
TXN-2026-00823,2026-06-19 03:25:00,51600.0,Tarjeta Credito,Getnet,Chile,Mobile App iOS,0.4,1,0
TXN-2026-00824,2026-04-30 22:55:00,38200.0,Tarjeta Debito,Getnet,Chile,Web Mobile,0.32,0,0
TXN-2026-00825,2026-08-27 23:52:00,8900.0,Tarjeta Debito,Getnet,Chile,Web Desktop,0.14,0,0
TXN-2026-00826,2026-03-24 23:16:00,9400.0,Tarjeta Debito,Kushki,Chile,Web Mobile,0.27,0,0
TXN-2026-00827,2026-07-06 04:36:00,69600.0,Prepago Digital,Mercado Pago,Argentina,Mobile App Android,0.04,0,0
TXN-2026-00828,2026-07-26 15:35:00,9200.0,Tarjeta Debito,Mercado Pago,Colombia,Web Desktop,0.09,1,0
TXN-2026-00829,2026-03-17 18:02:00,7100.0,Tarjeta Credito,Getnet,Chile,Mobile App Android,0.24,0,0
TXN-2026-00830,2026-05-31 08:16:00,25500.0,Prepago Digital,Getnet,EE.UU.,Web Desktop,0.43,0,0
TXN-2026-00831,2026-08-14 17:56:00,27800.0,Tarjeta Debito,Getnet,Chile,Mobile App iOS,0.19,0,0
TXN-2026-00832,2026-08-28 21:02:00,38900.0,Transferencia Khipu,Getnet,Chile,Web Mobile,0.17,0,0
TXN-2026-00833,2026-08-19 20:57:00,29900.0,Tarjeta Credito,Webpay Plus,Chile,Web Mobile,0.07,0,0
TXN-2026-00834,2026-03-31 07:05:00,34400.0,Tarjeta Credito,Kushki,Chile,Mobile App iOS,0.1,0,0
TXN-2026-00835,2026-07-31 00:22:00,379100.0,Tarjeta Debito,Webpay Plus,Chile,Web Desktop,0.69,4,1
TXN-2026-00836,2026-01-15 01:57:00,6300.0,Tarjeta Credito,Kushki,Chile,Mobile App iOS,0.16,0,0
TXN-2026-00837,2026-07-19 06:14:00,20000.0,Tarjeta Debito,Kushki,Argentina,Mobile App Android,0.35,0,0
TXN-2026-00838,2026-03-20 03:50:00,10400.0,Tarjeta Credito,Mercado Pago,Chile,Web Desktop,0.24,0,0
TXN-2026-00839,2026-02-14 09:40:00,5600.0,Tarjeta Debito,Webpay Plus,Chile,Mobile App iOS,0.23,0,0
TXN-2026-00840,2026-01-16 07:15:00,40100.0,Prepago Digital,Getnet,Chile,Mobile App iOS,0.27,0,0
TXN-2026-00841,2026-05-11 08:57:00,31200.0,Transferencia Khipu,Getnet,Chile,Mobile App Android,0.23,0,0
TXN-2026-00842,2026-07-27 15:10:00,6200.0,Tarjeta Credito,Webpay Plus,Chile,Mobile App iOS,0.14,0,0
TXN-2026-00843,2026-01-10 19:57:00,20800.0,Tarjeta Debito,Getnet,Chile,Web Desktop,0.08,0,0
TXN-2026-00844,2026-08-17 13:40:00,11700.0,Tarjeta Debito,Kushki,Chile,Mobile App iOS,0.13,0,0
TXN-2026-00845,2026-05-05 11:39:00,43700.0,Tarjeta Credito,Mercado Pago,Chile,Web Mobile,0.43,0,0
TXN-2026-00846,2026-06-11 09:18:00,30700.0,Tarjeta Credito,Mercado Pago,Colombia,Web Mobile,0.19,0,0
TXN-2026-00847,2026-07-23 23:03:00,15900.0,Tarjeta Debito,Kushki,Perú,Mobile App Android,0.39,0,0
TXN-2026-00848,2026-05-18 13:47:00,1700.0,Tarjeta Debito,Kushki,Chile,Web Mobile,0.2,0,0
TXN-2026-00849,2026-01-28 09:57:00,71500.0,Tarjeta Credito,Mercado Pago,Chile,Mobile App iOS,0.05,1,0
TXN-2026-00850,2026-04-28 03:43:00,20700.0,Tarjeta Credito,Getnet,Chile,Web Mobile,0.33,1,0
TXN-2026-00851,2026-06-26 07:10:00,26200.0,Transferencia Khipu,Mercado Pago,Argentina,Mobile App iOS,0.32,0,0
TXN-2026-00852,2026-04-10 19:57:00,9800.0,Tarjeta Credito,Getnet,Chile,Mobile App Android,0.4,0,0
TXN-2026-00853,2026-05-30 10:59:00,1900.0,Prepago Digital,Getnet,Colombia,Mobile App Android,0.2,0,0
TXN-2026-00854,2026-04-10 01:01:00,258100.0,Prepago Digital,Mercado Pago,Chile,Mobile App iOS,0.72,3,1
TXN-2026-00855,2026-03-18 05:52:00,16600.0,Tarjeta Credito,Getnet,Chile,Mobile App Android,0.29,0,0
TXN-2026-00856,2026-07-27 11:36:00,8600.0,Transferencia Khipu,Webpay Plus,Perú,Web Mobile,0.1,1,0
TXN-2026-00857,2026-02-23 14:06:00,10400.0,Tarjeta Debito,Kushki,Chile,Web Mobile,0.44,0,0
TXN-2026-00858,2026-02-06 22:43:00,57300.0,Tarjeta Credito,Mercado Pago,EE.UU.,Mobile App Android,0.27,0,0
TXN-2026-00859,2026-08-10 13:01:00,26800.0,Tarjeta Credito,Webpay Plus,Chile,Mobile App Android,0.39,0,0
TXN-2026-00860,2026-05-13 06:28:00,14000.0,Tarjeta Debito,Getnet,EE.UU.,Mobile App Android,0.2,0,0
TXN-2026-00861,2026-06-29 23:17:00,42400.0,Tarjeta Debito,Webpay Plus,Perú,Mobile App Android,0.28,0,0
TXN-2026-00862,2026-05-20 20:34:00,2200.0,Tarjeta Credito,Getnet,Perú,Mobile App iOS,0.18,0,0
TXN-2026-00863,2026-04-23 20:41:00,14800.0,Tarjeta Debito,Mercado Pago,EE.UU.,Mobile App iOS,0.1,0,0
