ID_Orden,Fecha,Region,Canal_Venta,Categoria,Producto,Precio_Unitario_USD,Cantidad,Descuento,Venta_Total_USD
ORD-00674,2024-09-22,RM Santiago,App Móvil,Periféricos,Mouse Inalámbrico Pro,317.0,5,0.05,1505.75
ORD-00675,2024-04-29,Valparaíso,App Móvil,Componentes,Memoria RAM 32GB DDR5,924.0,5,0.0,4620.0
ORD-00676,2024-09-23,Antofagasta,Marketplace,Notebooks,Laptop Gamer i7 16GB,778.0,6,0.0,4668.0
ORD-00677,2024-12-13,Biobío,App Móvil,Periféricos,Audífonos Noise Cancelling,222.0,5,0.1,999.0
ORD-00678,2024-03-22,Valparaíso,Sitio Web,Notebooks,MacBook Pro M3,1004.0,2,0.05,1907.6
ORD-00679,2024-01-20,RM Santiago,Marketplace,Periféricos,Mouse Inalámbrico Pro,80.0,7,0.1,504.0
ORD-00680,2024-11-09,Antofagasta,App Móvil,Monitores,Monitor 4K 32' UltraWide,568.0,7,0.0,3976.0
ORD-00681,2024-08-30,Antofagasta,Marketplace,Monitores,Monitor Gaming 144Hz 27',939.0,3,0.0,2817.0
ORD-00682,2024-11-18,RM Santiago,Sitio Web,Periféricos,Audífonos Noise Cancelling,981.0,2,0.05,1863.9
ORD-00683,2024-10-26,Biobío,App Móvil,Notebooks,MacBook Pro M3,931.0,6,0.0,5586.0
ORD-00684,2024-07-08,Valparaíso,Marketplace,Periféricos,Mouse Inalámbrico Pro,83.0,2,0.15,141.1
ORD-00685,2024-11-20,Valparaíso,Marketplace,Componentes,Tarjeta de Video RTX 4070,967.0,3,0.15,2465.85
ORD-00686,2024-10-23,Antofagasta,Sitio Web,Componentes,Disco SSD NVMe 2TB,1061.0,1,0.05,1007.95
ORD-00687,2024-11-21,Valparaíso,App Móvil,Periféricos,Mouse Inalámbrico Pro,1032.0,3,0.15,2631.6
ORD-00688,2024-07-08,Antofagasta,Sitio Web,Componentes,Memoria RAM 32GB DDR5,1123.0,7,0.15,6681.85
ORD-00689,2024-12-26,Biobío,Sitio Web,Periféricos,Audífonos Noise Cancelling,927.0,6,0.0,5562.0
ORD-00690,2024-07-11,Antofagasta,App Móvil,Periféricos,Mouse Inalámbrico Pro,666.0,6,0.0,3996.0
ORD-00691,2024-04-24,Antofagasta,Sitio Web,Notebooks,MacBook Pro M3,364.0,2,0.15,618.8
ORD-00692,2024-03-31,RM Santiago,App Móvil,Periféricos,Mouse Inalámbrico Pro,172.0,2,0.1,309.6
ORD-00693,2024-03-04,RM Santiago,Marketplace,Periféricos,Teclado Mecánico RGB,453.0,2,0.0,906.0
ORD-00694,2024-12-10,Antofagasta,Sitio Web,Periféricos,Mouse Inalámbrico Pro,360.0,6,0.15,1836.0
ORD-00695,2024-07-29,Valparaíso,Sitio Web,Notebooks,Laptop Gamer i7 16GB,953.0,6,0.0,5718.0
ORD-00696,2024-08-18,Antofagasta,Sitio Web,Monitores,Monitor Gaming 144Hz 27',874.0,6,0.1,4719.6
ORD-00697,2024-03-28,Antofagasta,Marketplace,Periféricos,Audífonos Noise Cancelling,778.0,7,0.1,4901.4
ORD-00698,2024-12-28,Antofagasta,Sitio Web,Notebooks,Ultrabook Ryzen 7,267.0,1,0.0,267.0
ORD-00699,2024-02-16,RM Santiago,Sitio Web,Notebooks,MacBook Pro M3,171.0,6,0.15,872.1
ORD-00700,2024-05-11,Biobío,App Móvil,Monitores,Monitor Gaming 144Hz 27',656.0,1,0.1,590.4
ORD-00701,2024-07-29,RM Santiago,Sitio Web,Periféricos,Audífonos Noise Cancelling,624.0,1,0.0,624.0
ORD-00702,2024-07-30,Valparaíso,App Móvil,Periféricos,Teclado Mecánico RGB,1043.0,3,0.1,2816.1
ORD-00703,2024-07-04,Biobío,App Móvil,Componentes,Tarjeta de Video RTX 4070,359.0,2,0.0,718.0
ORD-00704,2024-11-25,Antofagasta,Marketplace,Notebooks,Ultrabook Ryzen 7,463.0,3,0.0,1389.0
ORD-00705,2024-02-21,Antofagasta,App Móvil,Notebooks,Ultrabook Ryzen 7,1093.0,7,0.05,7268.45
ORD-00706,2024-12-20,RM Santiago,App Móvil,Notebooks,Ultrabook Ryzen 7,647.0,1,0.0,647.0
ORD-00707,2024-11-24,Antofagasta,Sitio Web,Monitores,Monitor 4K 32' UltraWide,1189.0,2,0.0,2378.0
ORD-00708,2024-11-09,Antofagasta,Marketplace,Monitores,Monitor Gaming 144Hz 27',1048.0,5,0.15,4454.0
ORD-00709,2024-08-26,Biobío,Sitio Web,Notebooks,Ultrabook Ryzen 7,923.0,7,0.0,6461.0
ORD-00710,2024-09-07,Antofagasta,App Móvil,Componentes,Memoria RAM 32GB DDR5,402.0,7,0.15,2391.9
ORD-00711,2024-10-05,Biobío,Sitio Web,Periféricos,Teclado Mecánico RGB,573.0,1,0.15,487.05
ORD-00712,2024-04-09,Biobío,App Móvil,Notebooks,Ultrabook Ryzen 7,813.0,1,0.1,731.7
ORD-00713,2024-03-23,Antofagasta,Sitio Web,Notebooks,Laptop Gamer i7 16GB,368.0,6,0.1,1987.2
ORD-00714,2024-08-31,Antofagasta,Marketplace,Componentes,Memoria RAM 32GB DDR5,392.0,6,0.05,2234.4
ORD-00715,2024-12-30,Antofagasta,App Móvil,Monitores,Monitor 4K 32' UltraWide,246.0,6,0.0,1476.0
ORD-00716,2024-04-20,Valparaíso,App Móvil,Notebooks,MacBook Pro M3,183.0,6,0.15,933.3
ORD-00717,2024-05-23,Biobío,Sitio Web,Componentes,Memoria RAM 32GB DDR5,700.0,6,0.1,3780.0
ORD-00718,2024-11-27,Valparaíso,Sitio Web,Componentes,Tarjeta de Video RTX 4070,1153.0,7,0.0,8071.0
ORD-00719,2024-12-05,Biobío,App Móvil,Monitores,Monitor Gaming 144Hz 27',769.0,2,0.1,1384.2
ORD-00720,2024-11-14,RM Santiago,Marketplace,Monitores,Monitor 4K 32' UltraWide,828.0,3,0.1,2235.6
ORD-00721,2024-08-20,Valparaíso,Marketplace,Periféricos,Mouse Inalámbrico Pro,61.0,2,0.15,103.7
ORD-00722,2024-04-19,RM Santiago,Marketplace,Periféricos,Mouse Inalámbrico Pro,1015.0,3,0.1,2740.5
ORD-00723,2024-09-03,RM Santiago,Marketplace,Componentes,Tarjeta de Video RTX 4070,1174.0,5,0.1,5283.0
ORD-00724,2024-01-20,Antofagasta,Sitio Web,Periféricos,Teclado Mecánico RGB,783.0,6,0.0,4698.0
ORD-00725,2024-02-19,Biobío,Marketplace,Periféricos,Audífonos Noise Cancelling,1131.0,4,0.15,3845.4
ORD-00726,2024-01-01,Biobío,Sitio Web,Monitores,Monitor Gaming 144Hz 27',944.0,6,0.1,5097.6
ORD-00727,2024-03-22,Antofagasta,Marketplace,Periféricos,Audífonos Noise Cancelling,43.0,6,0.05,245.1
ORD-00728,2024-05-23,Antofagasta,Marketplace,Periféricos,Audífonos Noise Cancelling,336.0,5,0.0,1680.0
ORD-00729,2024-08-27,Valparaíso,App Móvil,Monitores,Monitor 4K 32' UltraWide,688.0,4,0.15,2339.2
ORD-00730,2024-08-30,Antofagasta,App Móvil,Notebooks,Laptop Gamer i7 16GB,543.0,6,0.1,2932.2
ORD-00731,2024-03-29,Biobío,Sitio Web,Componentes,Memoria RAM 32GB DDR5,187.0,7,0.0,1309.0
ORD-00732,2024-04-26,Antofagasta,Sitio Web,Componentes,Memoria RAM 32GB DDR5,328.0,5,0.0,1640.0
ORD-00733,2024-05-12,Antofagasta,Sitio Web,Notebooks,MacBook Pro M3,759.0,1,0.05,721.05
ORD-00734,2024-12-28,Biobío,Sitio Web,Notebooks,Laptop Gamer i7 16GB,1149.0,5,0.1,5170.5
ORD-00735,2024-02-04,Valparaíso,Sitio Web,Notebooks,Laptop Gamer i7 16GB,907.0,3,0.15,2312.85
ORD-00736,2024-10-12,Valparaíso,Sitio Web,Periféricos,Teclado Mecánico RGB,895.0,4,0.0,3580.0
ORD-00737,2024-04-16,Valparaíso,Marketplace,Periféricos,Mouse Inalámbrico Pro,510.0,7,0.15,3034.5
ORD-00738,2024-03-15,RM Santiago,Marketplace,Periféricos,Audífonos Noise Cancelling,1193.0,3,0.05,3400.05
ORD-00739,2024-03-06,Biobío,App Móvil,Componentes,Tarjeta de Video RTX 4070,132.0,3,0.1,356.4
ORD-00740,2024-09-01,Valparaíso,Marketplace,Componentes,Tarjeta de Video RTX 4070,998.0,5,0.05,4740.5
ORD-00741,2024-06-03,RM Santiago,App Móvil,Monitores,Monitor 4K 32' UltraWide,30.0,4,0.1,108.0
ORD-00742,2024-05-05,Biobío,App Móvil,Monitores,Monitor 4K 32' UltraWide,637.0,7,0.0,4459.0
ORD-00743,2024-11-01,Antofagasta,App Móvil,Componentes,Tarjeta de Video RTX 4070,1024.0,5,0.15,4352.0
ORD-00744,2024-11-13,Valparaíso,Sitio Web,Notebooks,Laptop Gamer i7 16GB,500.0,5,0.1,2250.0
ORD-00745,2024-07-26,RM Santiago,Sitio Web,Componentes,Memoria RAM 32GB DDR5,669.0,4,0.1,2408.4
ORD-00746,2024-05-07,Antofagasta,App Móvil,Notebooks,Ultrabook Ryzen 7,299.0,7,0.1,1883.7
ORD-00747,2024-02-14,RM Santiago,Sitio Web,Monitores,Monitor 4K 32' UltraWide,1126.0,7,0.0,7882.0
ORD-00748,2024-10-27,Valparaíso,App Móvil,Notebooks,Laptop Gamer i7 16GB,971.0,1,0.1,873.9
ORD-00749,2024-08-20,Biobío,Marketplace,Periféricos,Teclado Mecánico RGB,869.0,7,0.15,5170.55
ORD-00750,2024-08-01,RM Santiago,Sitio Web,Componentes,Disco SSD NVMe 2TB,726.0,4,0.1,2613.6
ORD-00751,2024-08-12,Antofagasta,App Móvil,Notebooks,Laptop Gamer i7 16GB,645.0,4,0.05,2451.0
ORD-00752,2024-08-21,RM Santiago,App Móvil,Monitores,Monitor 4K 32' UltraWide,1117.0,3,0.05,3183.45
ORD-00753,2024-06-17,Valparaíso,Sitio Web,Monitores,Monitor 4K 32' UltraWide,167.0,5,0.1,751.5
ORD-00754,2024-12-24,Antofagasta,Marketplace,Periféricos,Audífonos Noise Cancelling,304.0,5,0.05,1444.0
ORD-00755,2024-03-16,Biobío,Sitio Web,Componentes,Memoria RAM 32GB DDR5,971.0,6,0.15,4952.1
ORD-00756,2024-07-18,Biobío,Sitio Web,Notebooks,MacBook Pro M3,303.0,2,0.0,606.0
ORD-00757,2024-01-06,Antofagasta,Sitio Web,Componentes,Memoria RAM 32GB DDR5,352.0,6,0.15,1795.2
ORD-00758,2024-05-12,Antofagasta,Marketplace,Monitores,Monitor 4K 32' UltraWide,357.0,1,0.05,339.15
ORD-00759,2024-06-23,RM Santiago,Sitio Web,Componentes,Memoria RAM 32GB DDR5,928.0,2,0.1,1670.4
ORD-00760,2024-12-02,Antofagasta,Marketplace,Notebooks,Ultrabook Ryzen 7,295.0,1,0.0,295.0
ORD-00761,2024-06-23,Biobío,Marketplace,Periféricos,Audífonos Noise Cancelling,933.0,3,0.1,2519.1
ORD-00762,2024-06-09,Antofagasta,Sitio Web,Periféricos,Audífonos Noise Cancelling,593.0,6,0.0,3558.0
ORD-00763,2024-12-28,Antofagasta,App Móvil,Componentes,Memoria RAM 32GB DDR5,486.0,4,0.05,1846.8
ORD-00764,2024-09-23,Biobío,Sitio Web,Notebooks,Laptop Gamer i7 16GB,522.0,7,0.15,3105.9
ORD-00765,2024-08-26,Antofagasta,Sitio Web,Monitores,Monitor Gaming 144Hz 27',778.0,6,0.0,4668.0
ORD-00766,2024-02-04,Valparaíso,Marketplace,Periféricos,Teclado Mecánico RGB,127.0,3,0.0,381.0
ORD-00767,2024-04-03,Antofagasta,Marketplace,Componentes,Tarjeta de Video RTX 4070,624.0,6,0.05,3556.8
ORD-00768,2024-12-31,Antofagasta,Marketplace,Periféricos,Mouse Inalámbrico Pro,264.0,4,0.15,897.6
ORD-00769,2024-01-04,RM Santiago,Sitio Web,Monitores,Monitor 4K 32' UltraWide,1186.0,1,0.0,1186.0
ORD-00770,2024-02-21,Valparaíso,App Móvil,Notebooks,Laptop Gamer i7 16GB,1019.0,2,0.15,1732.3
ORD-00771,2024-06-24,RM Santiago,Marketplace,Periféricos,Audífonos Noise Cancelling,99.0,6,0.15,504.9
ORD-00772,2024-06-05,Valparaíso,Marketplace,Monitores,Monitor Gaming 144Hz 27',1078.0,1,0.1,970.2
ORD-00773,2024-07-14,Antofagasta,Sitio Web,Notebooks,Ultrabook Ryzen 7,606.0,1,0.1,545.4
ORD-00774,2024-05-31,RM Santiago,Marketplace,Notebooks,Laptop Gamer i7 16GB,1010.0,7,0.0,7070.0
ORD-00775,2024-11-18,Valparaíso,Sitio Web,Periféricos,Mouse Inalámbrico Pro,94.0,6,0.05,535.8
ORD-00776,2024-12-04,Valparaíso,Sitio Web,Componentes,Disco SSD NVMe 2TB,1113.0,2,0.15,1892.1
ORD-00777,2024-02-13,Antofagasta,Marketplace,Periféricos,Teclado Mecánico RGB,900.0,4,0.15,3060.0
ORD-00778,2024-02-07,Antofagasta,Sitio Web,Componentes,Disco SSD NVMe 2TB,292.0,4,0.1,1051.2
ORD-00779,2024-03-27,RM Santiago,App Móvil,Notebooks,Ultrabook Ryzen 7,173.0,2,0.1,311.4
ORD-00780,2024-06-21,Valparaíso,Marketplace,Componentes,Tarjeta de Video RTX 4070,819.0,5,0.15,3480.75
ORD-00781,2024-02-21,Biobío,Sitio Web,Periféricos,Teclado Mecánico RGB,258.0,3,0.0,774.0
ORD-00782,2024-03-20,RM Santiago,Marketplace,Monitores,Monitor 4K 32' UltraWide,877.0,4,0.1,3157.2
ORD-00783,2024-07-26,Antofagasta,App Móvil,Componentes,Tarjeta de Video RTX 4070,195.0,3,0.15,497.25
ORD-00784,2024-02-20,RM Santiago,App Móvil,Monitores,Monitor Gaming 144Hz 27',653.0,6,0.15,3330.3
ORD-00785,2024-05-09,RM Santiago,App Móvil,Componentes,Tarjeta de Video RTX 4070,1100.0,7,0.0,7700.0
ORD-00786,2024-11-10,Biobío,Sitio Web,Periféricos,Mouse Inalámbrico Pro,230.0,2,0.05,437.0
ORD-00787,2024-09-10,RM Santiago,Sitio Web,Monitores,Monitor 4K 32' UltraWide,941.0,1,0.0,941.0
ORD-00788,2024-02-26,Biobío,App Móvil,Monitores,Monitor Gaming 144Hz 27',120.0,2,0.0,240.0
ORD-00789,2024-10-25,Biobío,Marketplace,Componentes,Memoria RAM 32GB DDR5,388.0,2,0.15,659.6
ORD-00790,2024-08-04,Valparaíso,Marketplace,Notebooks,Ultrabook Ryzen 7,350.0,5,0.1,1575.0
ORD-00791,2024-05-05,Valparaíso,App Móvil,Notebooks,MacBook Pro M3,992.0,6,0.05,5654.4
ORD-00792,2024-11-28,Valparaíso,Marketplace,Componentes,Disco SSD NVMe 2TB,871.0,3,0.05,2482.35
ORD-00793,2024-06-16,Valparaíso,Sitio Web,Notebooks,MacBook Pro M3,808.0,6,0.1,4363.2
ORD-00794,2024-04-02,Antofagasta,Sitio Web,Periféricos,Audífonos Noise Cancelling,732.0,1,0.15,622.2
ORD-00795,2024-08-16,Antofagasta,Marketplace,Monitores,Monitor 4K 32' UltraWide,380.0,5,0.1,1710.0
ORD-00796,2024-04-30,Biobío,App Móvil,Componentes,Disco SSD NVMe 2TB,1173.0,7,0.1,7389.9
ORD-00797,2024-12-13,Biobío,Sitio Web,Monitores,Monitor 4K 32' UltraWide,615.0,4,0.15,2091.0
ORD-00798,2024-01-20,Biobío,Sitio Web,Monitores,Monitor 4K 32' UltraWide,1073.0,5,0.15,4560.25
ORD-00799,2024-08-31,Antofagasta,Sitio Web,Notebooks,Laptop Gamer i7 16GB,917.0,3,0.15,2338.35
ORD-00800,2024-12-24,Biobío,Sitio Web,Periféricos,Audífonos Noise Cancelling,1110.0,5,0.0,5550.0
ORD-00801,2024-12-17,Antofagasta,App Móvil,Notebooks,MacBook Pro M3,1150.0,4,0.05,4370.0
ORD-00802,2024-12-25,RM Santiago,Sitio Web,Periféricos,Audífonos Noise Cancelling,46.0,4,0.05,174.8
ORD-00803,2024-10-08,Valparaíso,Marketplace,Notebooks,Ultrabook Ryzen 7,758.0,2,0.0,1516.0
ORD-00804,2024-04-26,RM Santiago,Marketplace,Componentes,Memoria RAM 32GB DDR5,469.0,1,0.1,422.1
ORD-00805,2024-03-14,RM Santiago,App Móvil,Monitores,Monitor Gaming 144Hz 27',133.0,4,0.15,452.2
ORD-00806,2024-07-06,Biobío,App Móvil,Componentes,Disco SSD NVMe 2TB,285.0,2,0.0,570.0
ORD-00807,2024-01-05,Biobío,App Móvil,Notebooks,Laptop Gamer i7 16GB,915.0,2,0.0,1830.0
ORD-00808,2024-05-03,Antofagasta,App Móvil,Monitores,Monitor 4K 32' UltraWide,924.0,6,0.15,4712.4
ORD-00809,2024-02-09,Antofagasta,App Móvil,Notebooks,Laptop Gamer i7 16GB,1196.0,6,0.05,6817.2
ORD-00810,2024-01-13,Valparaíso,App Móvil,Notebooks,Ultrabook Ryzen 7,988.0,4,0.15,3359.2
ORD-00811,2024-06-23,Antofagasta,Sitio Web,Componentes,Memoria RAM 32GB DDR5,712.0,1,0.15,605.2
ORD-00812,2024-08-28,RM Santiago,Sitio Web,Monitores,Monitor Gaming 144Hz 27',674.0,7,0.1,4246.2
ORD-00813,2024-01-26,Valparaíso,Marketplace,Componentes,Memoria RAM 32GB DDR5,378.0,2,0.1,680.4
ORD-00814,2024-02-26,Valparaíso,Marketplace,Notebooks,Ultrabook Ryzen 7,955.0,6,0.0,5730.0
ORD-00815,2024-09-06,Biobío,App Móvil,Componentes,Memoria RAM 32GB DDR5,527.0,7,0.05,3504.55
ORD-00816,2024-06-16,RM Santiago,Marketplace,Monitores,Monitor Gaming 144Hz 27',630.0,3,0.15,1606.5
ORD-00817,2024-11-25,RM Santiago,Sitio Web,Monitores,Monitor 4K 32' UltraWide,320.0,6,0.05,1824.0
ORD-00818,2024-12-23,Valparaíso,Sitio Web,Notebooks,Ultrabook Ryzen 7,636.0,2,0.05,1208.4
ORD-00819,2024-05-10,RM Santiago,App Móvil,Periféricos,Mouse Inalámbrico Pro,1081.0,7,0.05,7188.65
ORD-00820,2024-11-21,Antofagasta,App Móvil,Periféricos,Audífonos Noise Cancelling,1106.0,5,0.15,4700.5
ORD-00821,2024-04-21,Antofagasta,Marketplace,Notebooks,MacBook Pro M3,1077.0,7,0.05,7162.05
ORD-00822,2024-02-18,RM Santiago,Marketplace,Componentes,Tarjeta de Video RTX 4070,163.0,3,0.05,464.55
ORD-00823,2024-04-17,Valparaíso,Marketplace,Periféricos,Mouse Inalámbrico Pro,729.0,1,0.05,692.55
ORD-00824,2024-07-31,Valparaíso,Marketplace,Periféricos,Mouse Inalámbrico Pro,59.0,5,0.15,250.75
ORD-00825,2024-10-29,Biobío,Sitio Web,Notebooks,Laptop Gamer i7 16GB,700.0,3,0.05,1995.0
ORD-00826,2024-02-22,Biobío,Marketplace,Periféricos,Mouse Inalámbrico Pro,220.0,2,0.0,440.0
ORD-00827,2024-04-15,Valparaíso,App Móvil,Periféricos,Teclado Mecánico RGB,498.0,6,0.0,2988.0
ORD-00828,2024-02-08,Valparaíso,Sitio Web,Notebooks,Ultrabook Ryzen 7,48.0,1,0.15,40.8
ORD-00829,2024-06-08,Biobío,App Móvil,Notebooks,Ultrabook Ryzen 7,225.0,5,0.1,1012.5
ORD-00830,2024-08-03,RM Santiago,App Móvil,Componentes,Memoria RAM 32GB DDR5,1059.0,6,0.05,6036.3
ORD-00831,2024-09-01,RM Santiago,Sitio Web,Notebooks,MacBook Pro M3,220.0,6,0.15,1122.0
ORD-00832,2024-08-04,Antofagasta,App Móvil,Periféricos,Audífonos Noise Cancelling,25.0,4,0.1,90.0
ORD-00833,2024-12-18,Biobío,Marketplace,Periféricos,Mouse Inalámbrico Pro,742.0,1,0.0,742.0
ORD-00834,2024-05-08,Biobío,Marketplace,Notebooks,Ultrabook Ryzen 7,398.0,6,0.0,2388.0
ORD-00835,2024-01-16,Valparaíso,Marketplace,Monitores,Monitor 4K 32' UltraWide,949.0,7,0.15,5646.55
ORD-00836,2024-02-23,Valparaíso,Marketplace,Notebooks,Laptop Gamer i7 16GB,808.0,1,0.0,808.0
ORD-00837,2024-09-09,Antofagasta,Marketplace,Componentes,Tarjeta de Video RTX 4070,1187.0,6,0.0,7122.0
ORD-00838,2024-09-13,Valparaíso,App Móvil,Componentes,Disco SSD NVMe 2TB,951.0,6,0.1,5135.4
ORD-00839,2024-03-31,Valparaíso,Marketplace,Monitores,Monitor 4K 32' UltraWide,82.0,2,0.15,139.4
ORD-00840,2024-11-19,Valparaíso,App Móvil,Notebooks,MacBook Pro M3,375.0,7,0.1,2362.5
ORD-00841,2024-10-30,Antofagasta,Sitio Web,Notebooks,MacBook Pro M3,896.0,3,0.05,2553.6
ORD-00842,2024-08-02,Valparaíso,Sitio Web,Periféricos,Teclado Mecánico RGB,169.0,6,0.15,861.9
ORD-00843,2024-05-03,RM Santiago,Marketplace,Componentes,Memoria RAM 32GB DDR5,812.0,7,0.15,4831.4
ORD-00844,2024-03-15,Biobío,App Móvil,Monitores,Monitor 4K 32' UltraWide,236.0,1,0.05,224.2
ORD-00845,2024-12-09,RM Santiago,App Móvil,Monitores,Monitor Gaming 144Hz 27',773.0,7,0.15,4599.35
ORD-00846,2024-08-30,Biobío,Sitio Web,Notebooks,Ultrabook Ryzen 7,389.0,4,0.15,1322.6
ORD-00847,2024-10-30,RM Santiago,App Móvil,Notebooks,Laptop Gamer i7 16GB,834.0,3,0.05,2376.9
ORD-00848,2024-03-22,Antofagasta,Marketplace,Periféricos,Audífonos Noise Cancelling,730.0,4,0.1,2628.0
ORD-00849,2024-10-09,Antofagasta,Sitio Web,Componentes,Disco SSD NVMe 2TB,112.0,3,0.15,285.6
ORD-00850,2024-08-01,Antofagasta,App Móvil,Monitores,Monitor Gaming 144Hz 27',1040.0,4,0.1,3744.0
ORD-00851,2024-08-09,Biobío,Sitio Web,Componentes,Tarjeta de Video RTX 4070,67.0,5,0.0,335.0
ORD-00852,2024-02-10,RM Santiago,Marketplace,Periféricos,Mouse Inalámbrico Pro,190.0,5,0.0,950.0
ORD-00853,2024-03-06,Antofagasta,Sitio Web,Notebooks,MacBook Pro M3,503.0,1,0.0,503.0
ORD-00854,2024-03-20,Biobío,Sitio Web,Componentes,Tarjeta de Video RTX 4070,1009.0,2,0.15,1715.3
ORD-00855,2024-06-22,Biobío,Sitio Web,Notebooks,Laptop Gamer i7 16GB,670.0,3,0.15,1708.5
ORD-00856,2024-02-06,Biobío,Marketplace,Monitores,Monitor Gaming 144Hz 27',655.0,2,0.05,1244.5
ORD-00857,2024-08-23,Antofagasta,App Móvil,Periféricos,Audífonos Noise Cancelling,602.0,2,0.0,1204.0
ORD-00858,2024-07-30,RM Santiago,Sitio Web,Monitores,Monitor Gaming 144Hz 27',456.0,3,0.1,1231.2
ORD-00859,2024-01-07,Valparaíso,App Móvil,Monitores,Monitor 4K 32' UltraWide,325.0,6,0.05,1852.5
ORD-00860,2024-09-04,Biobío,Sitio Web,Monitores,Monitor 4K 32' UltraWide,759.0,6,0.15,3870.9
ORD-00861,2024-05-18,Antofagasta,Sitio Web,Periféricos,Audífonos Noise Cancelling,1098.0,5,0.1,4941.0
ORD-00862,2024-09-06,Valparaíso,Sitio Web,Componentes,Tarjeta de Video RTX 4070,209.0,3,0.05,595.65
ORD-00863,2024-04-03,RM Santiago,Marketplace,Componentes,Tarjeta de Video RTX 4070,811.0,4,0.05,3081.8
ORD-00864,2024-05-19,RM Santiago,App Móvil,Notebooks,MacBook Pro M3,590.0,6,0.05,3363.0
ORD-00865,2024-12-11,Valparaíso,Marketplace,Monitores,Monitor 4K 32' UltraWide,492.0,2,0.1,885.6
ORD-00866,2024-01-08,Biobío,Sitio Web,Periféricos,Mouse Inalámbrico Pro,1151.0,6,0.1,6215.4
ORD-00867,2024-01-22,Biobío,App Móvil,Periféricos,Audífonos Noise Cancelling,298.0,7,0.15,1773.1
ORD-00868,2024-06-09,Antofagasta,App Móvil,Monitores,Monitor 4K 32' UltraWide,411.0,5,0.1,1849.5
ORD-00869,2024-07-30,Antofagasta,Marketplace,Periféricos,Teclado Mecánico RGB,415.0,4,0.1,1494.0
ORD-00870,2024-04-12,Biobío,Sitio Web,Componentes,Memoria RAM 32GB DDR5,1053.0,1,0.15,895.05
ORD-00871,2024-09-16,Biobío,App Móvil,Monitores,Monitor Gaming 144Hz 27',1132.0,4,0.1,4075.2
ORD-00872,2024-11-23,RM Santiago,App Móvil,Componentes,Memoria RAM 32GB DDR5,200.0,4,0.1,720.0
ORD-00873,2024-02-17,Valparaíso,App Móvil,Periféricos,Teclado Mecánico RGB,104.0,5,0.15,442.0
ORD-00874,2024-07-26,Biobío,App Móvil,Componentes,Tarjeta de Video RTX 4070,694.0,2,0.15,1179.8
ORD-00875,2024-01-06,RM Santiago,App Móvil,Componentes,Memoria RAM 32GB DDR5,96.0,5,0.0,480.0
ORD-00876,2024-07-31,Biobío,App Móvil,Componentes,Tarjeta de Video RTX 4070,388.0,4,0.15,1319.2
ORD-00877,2024-04-08,RM Santiago,App Móvil,Periféricos,Audífonos Noise Cancelling,1165.0,1,0.05,1106.75
ORD-00878,2024-07-18,Valparaíso,Sitio Web,Componentes,Tarjeta de Video RTX 4070,1068.0,1,0.0,1068.0
ORD-00879,2024-02-18,Valparaíso,App Móvil,Monitores,Monitor 4K 32' UltraWide,935.0,6,0.1,5049.0
ORD-00880,2024-08-13,Antofagasta,Sitio Web,Notebooks,MacBook Pro M3,1109.0,7,0.0,7763.0
ORD-00881,2024-02-06,Valparaíso,Sitio Web,Notebooks,Ultrabook Ryzen 7,26.0,6,0.05,148.2
ORD-00882,2024-08-05,RM Santiago,Sitio Web,Componentes,Disco SSD NVMe 2TB,623.0,5,0.05,2959.25
ORD-00883,2024-04-27,Antofagasta,Sitio Web,Componentes,Disco SSD NVMe 2TB,1044.0,6,0.1,5637.6
ORD-00884,2024-01-31,RM Santiago,Sitio Web,Notebooks,MacBook Pro M3,1136.0,1,0.15,965.6
ORD-00885,2024-04-15,Biobío,Sitio Web,Monitores,Monitor Gaming 144Hz 27',221.0,7,0.0,1547.0
ORD-00886,2024-02-05,Valparaíso,Marketplace,Periféricos,Mouse Inalámbrico Pro,496.0,3,0.05,1413.6
ORD-00887,2024-10-27,Biobío,Marketplace,Monitores,Monitor Gaming 144Hz 27',848.0,4,0.1,3052.8
ORD-00888,2024-09-22,Antofagasta,App Móvil,Monitores,Monitor Gaming 144Hz 27',799.0,5,0.15,3395.75
ORD-00889,2024-12-12,RM Santiago,Marketplace,Monitores,Monitor 4K 32' UltraWide,442.0,1,0.0,442.0
ORD-00890,2024-08-29,Valparaíso,Marketplace,Componentes,Tarjeta de Video RTX 4070,532.0,5,0.1,2394.0
ORD-00891,2024-03-03,RM Santiago,App Móvil,Monitores,Monitor Gaming 144Hz 27',360.0,5,0.1,1620.0
ORD-00892,2024-01-18,Biobío,Marketplace,Componentes,Disco SSD NVMe 2TB,1177.0,4,0.15,4001.8
ORD-00893,2024-07-21,RM Santiago,Marketplace,Componentes,Tarjeta de Video RTX 4070,891.0,6,0.15,4544.1
ORD-00894,2024-10-12,Biobío,Marketplace,Notebooks,Ultrabook Ryzen 7,511.0,2,0.15,868.7
ORD-00895,2024-02-22,RM Santiago,Marketplace,Componentes,Disco SSD NVMe 2TB,897.0,2,0.15,1524.9
ORD-00896,2024-11-30,Biobío,Marketplace,Periféricos,Audífonos Noise Cancelling,1051.0,1,0.1,945.9
ORD-00897,2024-07-12,Valparaíso,App Móvil,Notebooks,MacBook Pro M3,700.0,4,0.0,2800.0
